"location_code","region_code","name","location_type","description","address","website_url","is_active"
"LOC_227","REG_032","본다미소 본점(本田味噌本店)","기타","서경백미소로 알려진 교토 된장 노포의 본점이다.","〒602-0904 京都府京都市上京区室町通一条上る小島町558","https://maps.google.com/maps?q=%E6%9C%AC%E7%94%B0%E5%91%B3%E5%99%8C%E6%9C%AC%E5%BA%97%20%E4%BA%AC%E9%83%BD","1"
"LOC_228","REG_032","교쓰케모노 다이야스 기온점(京つけもの大安 祇園店)","기념품샵","교토 절임류 전문 브랜드 다이야스의 기온 지역 매장이다.","〒605-0074 京都府京都市東山区祇園町南側570","https://maps.google.com/maps?q=%E4%BA%AC%E3%81%A4%E3%81%91%E3%82%82%E3%81%AE%E5%A4%A7%E5%AE%89%20%E7%A5%87%E5%9C%92%E5%BA%97","1"
"LOC_229","REG_032","사사키주조 직매소(佐々木酒造 直売所)","기타","교토 시내에 있는 사사키주조의 일본술 직매소다.","〒602-8152 京都府京都市上京区日暮通椹木町下る北伊勢屋町727","https://maps.google.com/maps?q=%E4%BD%90%E3%80%85%E6%9C%A8%E9%85%92%E9%80%A0%20%E7%9B%B4%E5%A3%B2%E6%89%80%20%E4%BA%AC%E9%83%BD%E5%B8%82%E4%B8%8A%E4%BA%AC%E5%8C%BA%E5%8C%97%E4%BC%8A%E5%8B%A2%E5%B1%8B%E7%94%BA727","1"
"LOC_230","REG_005","오카시노 고바이 구마모토역점(お菓子の香梅 熊本駅店)","역","구마모토역 히고요카몬시장 내 오카시노 고바이 매장으로, 진다이코와 무샤가에시 등 대표 화과자를 판매한다.","〒860-0047 熊本県熊本市西区春日3丁目15-30 肥後よかモン市場内","https://maps.google.com/maps?q=お菓子の香梅+熊本駅店+熊本県熊本市西区春日3丁目15-30","1"
"LOC_231","REG_005","구마모토과방 동바이패스점(くまもと菓房 東バイパス店)","기타","구마모토과방의 구마모토 시내 매장으로, 아마쿠사 사브레와 구마모토 과자류를 판매한다.","〒861-8028 熊本県熊本市東区新南部3丁目4-43","https://maps.google.com/maps?q=くまもと菓房+東バイパス店+熊本県熊本市東区新南部3丁目4-43","1"
"LOC_232","REG_005","청정제과 구마모토역점(清正製菓 熊本駅店)","역","구마모토역 히고요카몬시장 내 청정제과 매장으로, 구마모토 멘베이 등 청정제과 기념품 과자를 판매한다.","〒860-0047 熊本県熊本市西区春日3丁目15-30 肥後よかモン市場内","https://maps.google.com/maps?q=清正製菓+熊本駅店+熊本県熊本市西区春日3丁目15-30","1"
"LOC_233","REG_005","후가 무사시가오카점(風雅 武蔵ヶ丘店)","기타","후가의 구마모토 직영 매장으로, 후가마키와 콩 과자류 선물 상품을 판매한다.","〒861-8001 熊本県熊本市北区武蔵ヶ丘4丁目20-26","https://maps.google.com/maps?q=風雅+武蔵ヶ丘店+熊本市北区武蔵ヶ丘4丁目20-26","1"
"LOC_234","REG_005","게이카 라멘 본점(桂花ラーメン 本店)","기타","구마모토 라멘 브랜드 게이카의 본점으로, 브랜드 라멘과 선물용 라멘 상품과 연결되는 매장이다.","〒860-0806 熊本県熊本市中央区花畑町11-9 K-1ビル","https://maps.google.com/maps?q=桂花ラーメン+本店+熊本市中央区花畑町11-9","1"
"LOC_235","REG_005","고쿠테이 본점(熊本ラーメン 黒亭 本店)","기타","구마모토 라멘 전문점 고쿠테이의 본점으로, 고쿠테이 오미야게 라멘과 연결되는 대표 매장이다.","〒860-0051 熊本県熊本市西区二本木2丁目1-23","https://maps.google.com/maps?q=熊本ラーメン+黒亭+本店+熊本市西区二本木2丁目1-23","1"
"LOC_236","REG_005","아지센 라멘 본점(味千拉麺 本店)","기타","아지센 라멘의 구마모토 본점으로, 아지센 라멘 브랜드의 선물용 라멘 상품과 연결되는 매장이다.","〒862-0950 熊本県熊本市中央区水前寺6丁目20-24","https://maps.google.com/maps?q=味千拉麺+本店+熊本市中央区水前寺6丁目20-24","1"
"LOC_237","REG_005","구마몬 빌리지 사쿠라마치 구마모토점(くまモンビレッジ サクラマチクマモト店)","기타","사쿠라마치 구마모토 2층의 구마몬 전문 매장으로, 구마몬 인형과 잡화, 구마모토 특산품을 판매한다.","〒860-0805 熊本県熊本市中央区桜町3番10号 サクラマチクマモト2階","https://maps.google.com/maps?q=くまモンビレッジ+サクラマチクマモト+熊本市中央区桜町3番10号","1"
"LOC_238","REG_005","후지밤비 구마모토역점(フジバンビ 熊本駅店)","역","구마모토역 히고요카몬시장 내 후지밤비 매장으로, 흑당 도넛봉 등 후지밤비 상품을 판매한다.","〒860-0047 熊本県熊本市西区春日3丁目15-30 肥後よかモン市場","https://maps.google.com/maps?q=フジバンビ+熊本駅店+熊本市西区春日3丁目15-30","1"
"LOC_239","REG_005","백의귀부인 수도초점(白い貴婦人 水道町店)","기타","백의귀부인의 구마모토 시내 매장으로, 아마쿠사의 소금 수플레와 스프레 치즈케이크류를 판매한다.","〒860-0844 熊本県熊本市中央区水道町5-20-1F","https://maps.google.com/maps?q=白い貴婦人+水道町店+熊本市中央区水道町5-20","1"
"LOC_240","REG_005","하쿠타케 전승장(球磨焼酎ミュージアム 白岳伝承蔵)","기타","고하시주조의 구마소주 견학 시설로, 하쿠타케·시로 등 구마소주 상품을 시음 및 구매할 수 있다.","〒868-0026 熊本県人吉市合ノ原町461-7","https://maps.google.com/maps?q=球磨焼酎ミュージアム+白岳伝承蔵+熊本県人吉市合ノ原町461-7","1"
"LOC_241","REG_005","아소건강농원(阿蘇健康農園)","기타","남아소 지역 농산 가공품 판매처로, 구마모토 토마토 콜라 등 자체 농산 가공품을 취급한다.","〒869-1404 熊本県阿蘇郡南阿蘇村河陽5542-1","https://maps.google.com/maps?q=阿蘇健康農園+熊本県阿蘇郡南阿蘇村河陽5542-1","1"
"LOC_242","REG_005","후쿠다야 구마모토 와구리안 JR구마모토역점(福田屋 熊本和栗庵 JR熊本駅店)","역","구마모토역 히고요카몬시장 내 후쿠다야 매장으로, 구리센리와 구마모토현산 와구리 과자를 판매한다.","〒860-0047 熊本県熊本市西区春日3丁目15-30 肥後よかモン市場内","https://maps.google.com/maps?q=福田屋+熊本和栗庵+熊本駅店+熊本市西区春日3丁目15-30","1"
"LOC_243","REG_005","구마몬 스퀘어(くまモンスクエア)","기념품샵","구마몬 공식 활동 거점의 숍으로, 구마몬 오리지널 굿즈와 기념품을 판매한다.","〒860-0808 熊本県熊本市中央区手取本町8-2 テトリアくまもとビル1F","https://maps.google.com/maps?q=くまモンスクエア+熊本市中央区手取本町8-2","1"
"LOC_244","REG_006","고베 풍월당 모토마치 본점(神戸風月堂 元町本店)","기타","고베 풍월당의 모토마치 본점으로, 고프르와 미니 고프르 등 대표 과자를 판매한다.","〒650-0022 兵庫県神戸市中央区元町通3丁目3-10","https://maps.google.com/maps?q=神戸風月堂+元町本店+〒650-0022+兵庫県神戸市中央区元町通3丁目3-10","1"
"LOC_245","REG_006","혼타카사고야 모토마치 본점(本高砂屋 元町本店)","기타","혼타카사고야의 모토마치 본점으로, 에콜세와 만델치겔 등 고베 과자를 판매한다.","〒650-0022 兵庫県神戸市中央区元町通3丁目2-11","https://maps.google.com/maps?q=本高砂屋+元町本店+〒650-0022+兵庫県神戸市中央区元町通3丁目2-11","1"
"LOC_246","REG_006","모로조프 고베 본점(モロゾフ 神戸本店)","기타","모로조프의 고베 본점으로, 푸딩 쿠키와 파야주 등 모로조프 과자를 판매한다.","〒650-0021 兵庫県神戸市中央区三宮町1丁目8-1 さんプラザ1F","https://maps.google.com/maps?q=モロゾフ+神戸本店+〒650-0021+兵庫県神戸市中央区三宮町1丁目8-1+さんプラザ1F","1"
"LOC_247","REG_006","곤차로프 다이마루 고베점(ゴンチャロフ 大丸神戸店)","백화점","다이마루 고베점 지하 식품관의 곤차로프 매장으로, 고베 한정 과자와 초콜릿을 판매한다.","〒650-0037 兵庫県神戸市中央区明石町40 大丸神戸店B1F","https://maps.google.com/maps?q=ゴンチャロフ+大丸神戸店+〒650-0037+兵庫県神戸市中央区明石町40+大丸神戸店B1F","1"
"LOC_248","REG_006","몽루아르 오카모토자카 본점(モンロワール 岡本坂本店)","기타","몽루아르의 오카모토자카 본점으로, 리프 메모리 등 초콜릿 선물 상품을 판매한다.","〒658-0072 兵庫県神戸市東灘区岡本1丁目12-14","https://maps.google.com/maps?q=モンロワール+岡本坂本店+〒658-0072+兵庫県神戸市東灘区岡本1丁目12-14","1"
"LOC_249","REG_006","유하임 고베 모토마치 본점(ユーハイム 神戸元町本店)","기타","유하임의 고베 모토마치 본점으로, 본점 한정 수제 바움쿠헨을 판매한다.","〒650-0022 兵庫県神戸市中央区元町通1丁目4-13","https://maps.google.com/maps?q=ユーハイム+神戸元町本店+〒650-0022+兵庫県神戸市中央区元町通1丁目4-13","1"
"LOC_250","REG_006","프로인드리브 본점・이쿠타점(フロインドリーブ本店・生田店)","기타","프로인드리브의 본점 매장으로, 수제 쿠키와 빵·과자를 판매한다.","〒651-0092 兵庫県神戸市中央区生田町4丁目6-15","https://maps.google.com/maps?q=フロインドリーブ+本店+生田店+〒651-0092+兵庫県神戸市中央区生田町4丁目6-15","1"
"LOC_251","REG_006","간논야 모토마치 본점(観音屋 元町本店)","기타","간논야의 모토마치 본점으로, 덴마크 치즈케이크를 판매한다.","〒650-0022 兵庫県神戸市中央区元町通3丁目9-23","https://maps.google.com/maps?q=観音屋+元町本店+〒650-0022+兵庫県神戸市中央区元町通3丁目9-23","1"
"LOC_252","REG_006","고베공항 고베여행일기(神戸空港 神戸旅日記)","공항","고베공항 제1터미널 2층 기념품점으로, 고베 과자와 고베규·고베와인 선물 상품을 판매한다.","〒650-0048 兵庫県神戸市中央区神戸空港1 神戸空港ターミナルビル2F","https://maps.google.com/maps?q=神戸空港+神戸旅日記+〒650-0048+兵庫県神戸市中央区神戸空港1+神戸空港ターミナルビル2F","1"
"LOC_253","REG_006","고베 프란츠 산노미야점(神戸フランツ 三宮店)","기타","고베 프란츠의 산노미야 매장으로, 딸기 트뤼프와 반숙 치즈케이크 등 대표 과자를 판매한다.","〒650-0021 兵庫県神戸市中央区三宮町1丁目10-1 さんちか7番街","https://maps.google.com/maps?q=神戸フランツ+三宮店+〒650-0021+兵庫県神戸市中央区三宮町1丁目10-1+さんちか7番街","1"
"LOC_254","REG_006","모토마치 케이크 모토마치 본점(元町ケーキ 元町本店)","기타","모토마치 케이크의 본점으로, 대표 상품 자쿠로와 생과자를 판매한다.","〒650-0022 兵庫県神戸市中央区元町通5丁目5-1","https://maps.google.com/maps?q=元町ケーキ+元町本店+〒650-0022+兵庫県神戸市中央区元町通5丁目5-1","1"
"LOC_255","REG_006","앙테노르 고베한큐점(アンテノール 神戸阪急店)","백화점","고베한큐 본관 지하 1층의 앙테노르 매장으로, 케이크와 선물용 구움과자를 판매한다.","〒651-8511 兵庫県神戸市中央区小野柄通8丁目1-8 神戸阪急店 本館B1F","https://maps.google.com/maps?q=アンテノール+神戸阪急店+〒651-8511+兵庫県神戸市中央区小野柄通8丁目1-8+神戸阪急店+本館B1F","1"
"LOC_256","REG_006","미쓰모리 본점(三ツ森本店)","기념품샵","아리마온천의 탄산센베이 전문점으로, 탄산센베이와 바닐라 크림 탄산센베이를 판매한다.","〒651-1401 兵庫県神戸市北区有馬町290-1","https://maps.google.com/maps?q=三ツ森本店+〒651-1401+兵庫県神戸市北区有馬町290-1","1"
"LOC_257","REG_006","요시타카야(吉高屋)","기념품샵","아리마온천의 기념품점으로, 아리마 사이다 텟포수 등 지역 상품을 판매한다.","〒651-1401 兵庫県神戸市北区有馬町259","https://maps.google.com/maps?q=吉高屋+〒651-1401+兵庫県神戸市北区有馬町259","1"
"LOC_258","REG_006","가와카미 상점 본점(川上商店 本店)","기념품샵","아리마온천의 전통 식품 매장으로, 산초 다시마와 산초·유자고쇼 상품을 판매한다.","〒651-1401 兵庫県神戸市北区有馬町1193","https://maps.google.com/maps?q=川上商店+本店+〒651-1401+兵庫県神戸市北区有馬町1193","1"
"LOC_259","REG_006","고베주신관 도묘구라(神戸酒心館 蔵元ショップ 東明蔵)","기타","고베주신관의 양조장 숍으로, 후쿠주 준마이긴조 등 주조장 상품을 판매한다.","〒658-0044 兵庫県神戸市東灘区御影塚町1丁目8-17","https://maps.google.com/maps?q=神戸酒心館+蔵元ショップ+東明蔵+〒658-0044+兵庫県神戸市東灘区御影塚町1丁目8-17","1"
"LOC_260","REG_006","하쿠쓰루 주조자료관(白鶴酒造資料館)","기타","하쿠쓰루의 주조자료관 매장으로, 하쿠쓰루 다이긴조 등 주류 상품을 판매한다.","〒658-0041 兵庫県神戸市東灘区住吉南町4丁目5-5","https://maps.google.com/maps?q=白鶴酒造資料館+〒658-0041+兵庫県神戸市東灘区住吉南町4丁目5-5","1"
"LOC_261","REG_006","기쿠마사무네 주조기념관(菊正宗酒造記念館)","기타","기쿠마사무네의 주조기념관 매장으로, 햐쿠모쿠 등 주조장 관련 상품을 판매한다.","〒658-0046 兵庫県神戸市東灘区御影本町1丁目7-15","https://maps.google.com/maps?q=菊正宗酒造記念館+〒658-0046+兵庫県神戸市東灘区御影本町1丁目7-15","1"
"LOC_262","REG_006","사와노쓰루 자료관 뮤지엄샵(沢の鶴資料館 ミュージアムショップ)","기타","사와노쓰루 자료관의 뮤지엄샵으로, 즈이초 등 사와노쓰루 주류 상품을 판매한다.","〒657-0852 兵庫県神戸市灘区大石南町1丁目29-1","https://maps.google.com/maps?q=沢の鶴資料館+ミュージアムショップ+〒657-0852+兵庫県神戸市灘区大石南町1丁目29-1","1"
"LOC_263","REG_006","롯코 비어 양조소(六甲ビール醸造所)","기타","롯코 비어의 양조소 겸 판매처로, 세종 등 롯코 비어 상품을 판매한다.","〒651-1312 兵庫県神戸市北区有野町有野164-1","https://maps.google.com/maps?q=六甲ビール醸造所+〒651-1312+兵庫県神戸市北区有野町有野164-1","1"
"LOC_264","REG_006","다비사포 고베 타탄 숍(たびサポ tabisapo_kobe)","기타","고베 타탄 공식 취급처로, 고베 타탄 관련 잡화와 기념품을 판매한다.","〒650-0012 兵庫県神戸市中央区北長狭通1丁目30-15","https://maps.google.com/maps?q=たびサポ+tabisapo_kobe+〒650-0012+兵庫県神戸市中央区北長狭通1丁目30-15","1"
"LOC_265","REG_006","펄・펄・고베(パール・パール・コウベ)","기타","고베의 진주 전문점으로, 아코야 진주 목걸이 등 진주 주얼리를 판매한다.","〒650-0033 兵庫県神戸市中央区江戸町98-1 東町・江戸町ビル6F","https://maps.google.com/maps?q=パール・パール・コウベ+〒650-0033+兵庫県神戸市中央区江戸町98-1+東町・江戸町ビル6F","1"
"LOC_266","REG_006","고베 카오리야(神戸香屋)","기타","고베 카오리야의 매장으로, 포트타워 캔들 등 향 관련 기념품을 판매한다.","〒650-0011 兵庫県神戸市中央区下山手通3丁目3-1 ウエルストンビル1F","https://maps.google.com/maps?q=神戸香屋+〒650-0011+兵庫県神戸市中央区下山手通3丁目3-1+ウエルストンビル1F","1"
"LOC_267","REG_006","고교후쿠 오츠마미도코로 고베 산노미야(伍魚福オツマミドコロ 神戸三宮)","기타","KOBE伍魚福의 고베 산노미야 직영 매장으로, 쿠기니 등 안주·진미 상품을 판매한다.","〒650-0021 兵庫県神戸市中央区三宮町1丁目10-1 神戸交通センタービル2F","https://maps.google.com/maps?q=伍魚福オツマミドコロ+神戸三宮+〒650-0021+兵庫県神戸市中央区三宮町1丁目10-1+神戸交通センタービル2F","1"
"LOC_268","REG_007","그랑 다 주르 본점(グラン ダ ジュール)","기타","그랑 다 주르의 기타큐슈 본점으로, 네지초코와 메카사블레 등 브랜드 과자를 판매한다.","〒800-0251 福岡県北九州市小倉南区葛原1丁目12-23","https://maps.google.com/maps?q=%E3%82%B0%E3%83%A9%E3%83%B3+%E3%83%80+%E3%82%B8%E3%83%A5%E3%83%BC%E3%83%AB+%E3%80%92800-0251+%E7%A6%8F%E5%B2%A1%E7%9C%8C%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82%E5%B0%8F%E5%80%89%E5%8D%97%E5%8C%BA%E8%91%9B%E5%8E%9F1%E4%B8%81%E7%9B%AE12-23","1"
"LOC_269","REG_007","기타큐슈 오미야게관(北九州おみやげ館)","기념품샵","모지코 레트로 항 하우스 1층의 관광협회 직영 기념품점으로, 기타큐슈 지역 과자와 특산품을 판매한다.","〒801-0853 福岡県北九州市門司区東港町6-72 門司港レトロ観光物産館「港ハウス」1F","https://maps.google.com/maps?q=%E5%8C%97%E4%B9%9D%E5%B7%9E%E3%81%8A%E3%81%BF%E3%82%84%E3%81%92%E9%A4%A8+%E3%80%92801-0853+%E7%A6%8F%E5%B2%A1%E7%9C%8C%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82%E9%96%80%E5%8F%B8%E5%8C%BA%E6%9D%B1%E6%B8%AF%E7%94%BA6-72+%E9%96%80%E5%8F%B8%E6%B8%AF%E3%83%AC%E3%83%88%E3%83%AD%E8%A6%B3%E5%85%89%E7%89%A9%E7%94%A3%E9%A4%A8%E3%80%8C%E6%B8%AF%E3%83%8F%E3%82%A6%E3%82%B9%E3%80%8D1F","1"
"LOC_270","REG_007","고게쓰도 본점(湖月堂 本店)","기타","고게쓰도의 고쿠라 본점으로, 구리만주·기온 다이코 등 대표 화과자를 판매한다.","〒802-0006 福岡県北九州市小倉北区魚町1丁目3-11","https://maps.google.com/maps?q=%E6%B9%96%E6%9C%88%E5%A0%82+%E6%9C%AC%E5%BA%97+%E3%80%92802-0006+%E7%A6%8F%E5%B2%A1%E7%9C%8C%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82%E5%B0%8F%E5%80%89%E5%8C%97%E5%8C%BA%E9%AD%9A%E7%94%BA1%E4%B8%81%E7%9B%AE3-11","1"
"LOC_271","REG_007","오카시노 쓰루헤이 아뮤플라자점(お菓子のつる平 アミュプラザ店)","역","JR 고쿠라역 아뮤플라자 1층의 쓰루헤이 매장으로, 폰츠쿠와 오구라닛키 등 선물용 과자를 판매한다.","〒802-0001 福岡県北九州市小倉北区浅野1丁目1-1 アミュプラザ小倉店内1F","https://maps.google.com/maps?q=%E3%81%8A%E8%8F%93%E5%AD%90%E3%81%AE%E3%81%A4%E3%82%8B%E5%B9%B3+%E3%82%A2%E3%83%9F%E3%83%A5%E3%83%97%E3%83%A9%E3%82%B6%E5%BA%97+%E3%80%92802-0001+%E7%A6%8F%E5%B2%A1%E7%9C%8C%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82%E5%B0%8F%E5%80%89%E5%8C%97%E5%8C%BA%E6%B5%85%E9%87%8E1%E4%B8%81%E7%9B%AE1-1+%E3%82%A2%E3%83%9F%E3%83%A5%E3%83%97%E3%83%A9%E3%82%B6%E5%B0%8F%E5%80%89%E5%BA%97%E5%86%851F","1"
"LOC_272","REG_007","오카시노 미즈마(お菓子のみずま)","기타","야하타히가시구의 노포 화과자점으로, 표주박 모나카를 대표 상품으로 판매한다.","〒805-0008 福岡県北九州市八幡東区枝光本町9-18","https://maps.google.com/maps?q=%E3%81%8A%E8%8F%93%E5%AD%90%E3%81%AE%E3%81%BF%E3%81%9A%E3%81%BE+%E3%80%92805-0008+%E7%A6%8F%E5%B2%A1%E7%9C%8C%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82%E5%85%AB%E5%B9%A1%E6%9D%B1%E5%8C%BA%E6%9E%9D%E5%85%89%E6%9C%AC%E7%94%BA9-18","1"
"LOC_273","REG_007","치구사 호텔(千草ホテル)","기타","야하타히가시구의 호텔로, 철의 도시 이미지를 살린 오리지널 금평당 철평당을 판매한다.","〒805-0061 福岡県北九州市八幡東区西本町1丁目1-1","https://maps.google.com/maps?q=%E5%8D%83%E8%8D%89%E3%83%9B%E3%83%86%E3%83%AB+%E3%80%92805-0061+%E7%A6%8F%E5%B2%A1%E7%9C%8C%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82%E5%85%AB%E5%B9%A1%E6%9D%B1%E5%8C%BA%E8%A5%BF%E6%9C%AC%E7%94%BA1%E4%B8%81%E7%9B%AE1-1","1"
"LOC_274","REG_007","프린세스 피피 모지코점(プリンセスピピ門司港)","기타","모지코의 야키카레 전문점으로, 왕님 야키카레 계열 상품과 매장 음식을 취급한다.","〒801-0841 福岡県北九州市門司区西海岸1丁目4-7 B1・1F","https://maps.google.com/maps?q=%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%83%94%E3%83%94%E9%96%80%E5%8F%B8%E6%B8%AF+%E3%80%92801-0841+%E7%A6%8F%E5%B2%A1%E7%9C%8C%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82%E9%96%80%E5%8F%B8%E5%8C%BA%E8%A5%BF%E6%B5%B7%E5%B2%B81%E4%B8%81%E7%9B%AE4-7+B1%E3%83%BB1F","1"
"LOC_275","REG_007","가호 니타하라 해협플라자점(菓舗にたはら 海峡プラザ)","기념품샵","모지코 레트로 해협플라자의 기념품점으로, 모지코 야키카레와 바나나 과자 등 지역 상품을 판매한다.","〒801-0852 福岡県北九州市門司区港町5-1 門司港レトロ海峡プラザ西館1F","https://maps.google.com/maps?q=%E8%8F%93%E8%88%97%E3%81%AB%E3%81%9F%E3%81%AF%E3%82%89+%E6%B5%B7%E5%B3%A1%E3%83%97%E3%83%A9%E3%82%B6+%E3%80%92801-0852+%E7%A6%8F%E5%B2%A1%E7%9C%8C%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82%E9%96%80%E5%8F%B8%E5%8C%BA%E6%B8%AF%E7%94%BA5-1+%E9%96%80%E5%8F%B8%E6%B8%AF%E3%83%AC%E3%83%88%E3%83%AD%E6%B5%B7%E5%B3%A1%E3%83%97%E3%83%A9%E3%82%B6%E8%A5%BF%E9%A4%A81F","1"
