product_code,age_group_code,note
PRD_614,AGE_002,10대 (부담 없이 즐기는 아즈마야 푸딩 여섯 개 세트 간식)
PRD_614,AGE_003,20대 (가볍게 나눠 먹기 좋은 아즈마야 푸딩 여섯 개 세트)
PRD_614,AGE_004,30대 (커피나 차와 곁들이기 좋은 아즈마야 푸딩 여섯 개 세트)
PRD_614,AGE_007,60대 (부드럽게 즐기기 좋은 아즈마야 푸딩 여섯 개 세트)
PRD_615,AGE_002,10대 (부담 없이 즐기는 활 모사에비 간식)
PRD_615,AGE_003,20대 (가볍게 나눠 먹기 좋은 활 모사에비)
PRD_615,AGE_004,30대 (커피나 차와 곁들이기 좋은 활 모사에비)
PRD_616,AGE_004,30대 (가족 식탁에 활용하기 좋은 천연 이와가키 세트)
PRD_616,AGE_005,40대 (지역 식재료에 관심 있는 40대용 천연 이와가키 세트)
PRD_616,AGE_006,50대 (집밥과 곁들이기 좋은 천연 이와가키 세트)
PRD_616,AGE_007,60대 (건강과 품질을 함께 보는 60대용 천연 이와가키 세트)
PRD_617,AGE_004,30대 (가족 식탁에 활용하기 좋은 천연 이와가키 나츠키 특대)
PRD_617,AGE_005,40대 (지역 식재료에 관심 있는 40대용 천연 이와가키 나츠키 특대)
PRD_617,AGE_006,50대 (집밥과 곁들이기 좋은 천연 이와가키 나츠키 특대)
PRD_617,AGE_007,60대 (건강과 품질을 함께 보는 60대용 천연 이와가키 나츠키 특대)
PRD_618,AGE_003,20대 (사무실이나 친구 선물로 나누기 좋은 두부치쿠와와 도미치쿠와 8본 세트)
PRD_618,AGE_004,30대 (부담 없이 배포하기 좋은 두부치쿠와와 도미치쿠와 8본 세트)
PRD_618,AGE_005,40대 (실용적인 선물로 무난한 두부치쿠와와 도미치쿠와 8본 세트)
PRD_619,AGE_004,30대 (가족 식탁에 활용하기 좋은 하룻밤건조 참가자미 대형상자)
PRD_619,AGE_005,40대 (지역 식재료에 관심 있는 40대용 하룻밤건조 참가자미 대형상자)
PRD_619,AGE_006,50대 (집밥과 곁들이기 좋은 하룻밤건조 참가자미 대형상자)
PRD_619,AGE_003,20대 (현지 맛을 직접 즐기기 좋은 하룻밤건조 참가자미 대형상자)
PRD_620,AGE_004,30대 (가족 식탁에 활용하기 좋은 신물 호타루이카 오키즈케)
PRD_620,AGE_005,40대 (지역 식재료에 관심 있는 40대용 신물 호타루이카 오키즈케)
PRD_620,AGE_006,50대 (집밥과 곁들이기 좋은 신물 호타루이카 오키즈케)
PRD_620,AGE_003,20대 (현지 맛을 직접 즐기기 좋은 신물 호타루이카 오키즈케)
PRD_621,AGE_004,30대 (가족 식탁에 활용하기 좋은 야마요네 붉은 해삼 폰즈절임 냉동 2팩)
PRD_621,AGE_005,40대 (지역 식재료에 관심 있는 40대용 야마요네 붉은 해삼 폰즈절임 냉동 2팩)
PRD_621,AGE_006,50대 (집밥과 곁들이기 좋은 야마요네 붉은 해삼 폰즈절임 냉동 2팩)
PRD_621,AGE_003,20대 (현지 맛을 직접 즐기기 좋은 야마요네 붉은 해삼 폰즈절임 냉동 2팩)
PRD_622,AGE_004,30대 (집 꾸밈과 실용성을 함께 보는 30대용 희소 흑산호 네쓰케 스트랩)
PRD_622,AGE_005,40대 (격식 있는 선물로 어울리는 희소 흑산호 네쓰케 스트랩)
PRD_622,AGE_002,10대 (가볍게 소장하기 좋은 희소 흑산호 네쓰케 스트랩)
PRD_622,AGE_003,20대 (친구 선물로 고르기 쉬운 희소 흑산호 네쓰케 스트랩)
PRD_622,AGE_006,50대 (장인성과 전통미를 보는 50대용 희소 흑산호 네쓰케 스트랩)
PRD_623,AGE_004,30대 (집 꾸밈과 실용성을 함께 보는 30대용 희소 흑산호 넥타이핀)
PRD_623,AGE_005,40대 (격식 있는 선물로 어울리는 희소 흑산호 넥타이핀)
PRD_623,AGE_006,50대 (장인성과 전통미를 보는 50대용 희소 흑산호 넥타이핀)
PRD_623,AGE_007,60대 (지역 전통을 오래 즐기기 좋은 희소 흑산호 넥타이핀)
PRD_623,AGE_003,20대 (디자인 감도가 있는 20대용 희소 흑산호 넥타이핀)
PRD_624,AGE_003,20대 (현지 주류를 경험하려는 20대에게 맞는 주조미 고리키 폰센베이 스무 봉 세트)
PRD_624,AGE_004,30대 (취향을 나누기 좋은 주조미 고리키 폰센베이 스무 봉 세트 술 선물)
PRD_624,AGE_005,40대 (격식 있게 고르기 좋은 주조미 고리키 폰센베이 스무 봉 세트 주류)
PRD_624,AGE_006,50대 (천천히 즐기기 좋은 주조미 고리키 폰센베이 스무 봉 세트)
PRD_625,AGE_004,30대 (집 꾸밈과 실용성을 함께 보는 30대용 이나바의 방울)
PRD_625,AGE_005,40대 (격식 있는 선물로 어울리는 이나바의 방울)
PRD_625,AGE_006,50대 (장인성과 전통미를 보는 50대용 이나바의 방울)
PRD_625,AGE_007,60대 (지역 전통을 오래 즐기기 좋은 이나바의 방울)
PRD_625,AGE_008,70대 이상 (소장 가치가 큰 이나바의 방울 공예품)
PRD_626,AGE_004,30대 (집 꾸밈과 실용성을 함께 보는 30대용 빙글빙글 샨샨 우산 메시지 카드)
PRD_626,AGE_005,40대 (격식 있는 선물로 어울리는 빙글빙글 샨샨 우산 메시지 카드)
PRD_626,AGE_006,50대 (장인성과 전통미를 보는 50대용 빙글빙글 샨샨 우산 메시지 카드)
PRD_626,AGE_007,60대 (지역 전통을 오래 즐기기 좋은 빙글빙글 샨샨 우산 메시지 카드)
PRD_627,AGE_002,10대 (가볍게 소장하기 좋은 돗토리 물고기 손수건 2매 세트)
PRD_627,AGE_003,20대 (친구 선물로 고르기 쉬운 돗토리 물고기 손수건 2매 세트)
PRD_627,AGE_004,30대 (일상에서 활용하기 좋은 돗토리 물고기 손수건 2매 세트)
PRD_628,AGE_004,30대 (집 꾸밈과 실용성을 함께 보는 30대용 이나바노스즈 세 개 세트)
PRD_628,AGE_005,40대 (격식 있는 선물로 어울리는 이나바노스즈 세 개 세트)
PRD_628,AGE_006,50대 (장인성과 전통미를 보는 50대용 이나바노스즈 세 개 세트)
PRD_628,AGE_007,60대 (지역 전통을 오래 즐기기 좋은 이나바노스즈 세 개 세트)
PRD_629,AGE_003,20대 (사무실이나 친구 선물로 나누기 좋은 오지 아시부쿠로 기프트 비교 세트)
PRD_629,AGE_004,30대 (부담 없이 배포하기 좋은 오지 아시부쿠로 기프트 비교 세트)
PRD_629,AGE_005,40대 (실용적인 선물로 무난한 오지 아시부쿠로 기프트 비교 세트)
PRD_630,AGE_004,30대 (집 꾸밈과 실용성을 함께 보는 30대용 배나무 단면 코스터 돗토리 명소 디자인)
PRD_630,AGE_005,40대 (격식 있는 선물로 어울리는 배나무 단면 코스터 돗토리 명소 디자인)
PRD_630,AGE_006,50대 (장인성과 전통미를 보는 50대용 배나무 단면 코스터 돗토리 명소 디자인)
PRD_630,AGE_007,60대 (지역 전통을 오래 즐기기 좋은 배나무 단면 코스터 돗토리 명소 디자인)
PRD_631,AGE_004,30대 (집 꾸밈과 실용성을 함께 보는 30대용 배나무 십이지 문자 스트랩)
PRD_631,AGE_005,40대 (격식 있는 선물로 어울리는 배나무 십이지 문자 스트랩)
PRD_631,AGE_002,10대 (가볍게 소장하기 좋은 배나무 십이지 문자 스트랩)
PRD_631,AGE_006,50대 (장인성과 전통미를 보는 50대용 배나무 십이지 문자 스트랩)
PRD_631,AGE_007,60대 (지역 전통을 오래 즐기기 좋은 배나무 십이지 문자 스트랩)
PRD_632,AGE_004,30대 (집 꾸밈과 실용성을 함께 보는 30대용 구로게와규 특선 윗어깨살)
PRD_632,AGE_005,40대 (격식 있는 선물로 어울리는 구로게와규 특선 윗어깨살)
PRD_632,AGE_006,50대 (장인성과 전통미를 보는 50대용 구로게와규 특선 윗어깨살)
PRD_632,AGE_007,60대 (지역 전통을 오래 즐기기 좋은 구로게와규 특선 윗어깨살)
PRD_632,AGE_008,70대 이상 (소장 가치가 큰 구로게와규 특선 윗어깨살 공예품)
PRD_633,AGE_004,30대 (차 풍미를 부담 없이 즐기는 30대용 호지차 과자 시세이)
PRD_633,AGE_002,10대 (부담 없이 즐기는 호지차 과자 시세이 간식)
PRD_633,AGE_005,40대 (티타임 선물로 좋은 호지차 과자 시세이)
PRD_633,AGE_003,20대 (가볍게 나눠 먹기 좋은 호지차 과자 시세이)
PRD_633,AGE_006,50대 (차를 즐기는 50대에게 맞는 호지차 과자 시세이)
PRD_634,AGE_002,10대 (부담 없이 즐기는 대복떡 9종 모둠 간식)
PRD_634,AGE_003,20대 (가볍게 나눠 먹기 좋은 대복떡 9종 모둠)
PRD_634,AGE_004,30대 (커피나 차와 곁들이기 좋은 대복떡 9종 모둠)
PRD_635,AGE_002,10대 (부담 없이 즐기는 샌드라도라야키 팥과 팥버터 간식)
PRD_635,AGE_003,20대 (가볍게 나눠 먹기 좋은 샌드라도라야키 팥과 팥버터)
PRD_635,AGE_004,30대 (커피나 차와 곁들이기 좋은 샌드라도라야키 팥과 팥버터)
PRD_635,AGE_005,40대 (전통 간식 선물로 무난한 샌드라도라야키 팥과 팥버터)
PRD_635,AGE_006,50대 (익숙한 단맛을 선호하는 50대용 샌드라도라야키 팥과 팥버터)
PRD_636,AGE_005,40대 (건강 소재를 챙기기 좋은 소보로 낫토)
PRD_636,AGE_006,50대 (부모님 세대에 맞는 소보로 낫토)
PRD_636,AGE_003,20대 (사무실이나 친구 선물로 나누기 좋은 소보로 낫토)
PRD_636,AGE_007,60대 (부담 없이 꾸준히 먹기 좋은 소보로 낫토)
PRD_636,AGE_004,30대 (부담 없이 배포하기 좋은 소보로 낫토)
PRD_637,AGE_003,20대 (여행 기념으로 고르기 쉬운 구라카타 급속냉동 구운밤 3팩 세트)
PRD_637,AGE_004,30대 (가족과 함께 쓰기 좋은 구라카타 급속냉동 구운밤 3팩 세트)
PRD_637,AGE_005,40대 (실용적인 선물로 무난한 구라카타 급속냉동 구운밤 3팩 세트)
PRD_638,AGE_004,30대 (가족 식탁에 활용하기 좋은 샴록 머스터드 미토 세트 우메카오리)
PRD_638,AGE_005,40대 (지역 식재료에 관심 있는 40대용 샴록 머스터드 미토 세트 우메카오리)
PRD_638,AGE_006,50대 (집밥과 곁들이기 좋은 샴록 머스터드 미토 세트 우메카오리)
PRD_638,AGE_003,20대 (현지 맛을 직접 즐기기 좋은 샴록 머스터드 미토 세트 우메카오리)
PRD_639,AGE_003,20대 (사무실이나 친구 선물로 나누기 좋은 히라보시 마루보시 건고구마 5팩 세트)
PRD_639,AGE_004,30대 (부담 없이 배포하기 좋은 히라보시 마루보시 건고구마 5팩 세트)
PRD_639,AGE_005,40대 (실용적인 선물로 무난한 히라보시 마루보시 건고구마 5팩 세트)
PRD_640,AGE_004,30대 (가족 식탁에 활용하기 좋은 버섯 모둠 라지 사이즈)
PRD_640,AGE_005,40대 (지역 식재료에 관심 있는 40대용 버섯 모둠 라지 사이즈)
PRD_640,AGE_006,50대 (집밥과 곁들이기 좋은 버섯 모둠 라지 사이즈)
PRD_640,AGE_003,20대 (현지 맛을 직접 즐기기 좋은 버섯 모둠 라지 사이즈)
PRD_641,AGE_002,10대 (부담 없이 즐기는 아게모치 김간장맛 5품 세트 간식)
PRD_641,AGE_003,20대 (가볍게 나눠 먹기 좋은 아게모치 김간장맛 5품 세트)
PRD_641,AGE_004,30대 (커피나 차와 곁들이기 좋은 아게모치 김간장맛 5품 세트)
PRD_642,AGE_004,30대 (가족 식탁에 활용하기 좋은 전자레인지 슈마이 18개입)
PRD_642,AGE_005,40대 (지역 식재료에 관심 있는 40대용 전자레인지 슈마이 18개입)
PRD_642,AGE_006,50대 (집밥과 곁들이기 좋은 전자레인지 슈마이 18개입)
PRD_642,AGE_003,20대 (현지 맛을 직접 즐기기 좋은 전자레인지 슈마이 18개입)
PRD_643,AGE_004,30대 (가족 식탁에 활용하기 좋은 쓰쿠바햄 버라이어티 세트)
PRD_643,AGE_005,40대 (지역 식재료에 관심 있는 40대용 쓰쿠바햄 버라이어티 세트)
PRD_643,AGE_006,50대 (집밥과 곁들이기 좋은 쓰쿠바햄 버라이어티 세트)
PRD_643,AGE_003,20대 (현지 맛을 직접 즐기기 좋은 쓰쿠바햄 버라이어티 세트)
PRD_644,AGE_004,30대 (집 꾸밈과 실용성을 함께 보는 30대용 히타치규 A5 설로인 스테이크 하프컷)
PRD_644,AGE_005,40대 (격식 있는 선물로 어울리는 히타치규 A5 설로인 스테이크 하프컷)
PRD_644,AGE_006,50대 (장인성과 전통미를 보는 50대용 히타치규 A5 설로인 스테이크 하프컷)
PRD_644,AGE_007,60대 (지역 전통을 오래 즐기기 좋은 히타치규 A5 설로인 스테이크 하프컷)
PRD_644,AGE_008,70대 이상 (소장 가치가 큰 히타치규 A5 설로인 스테이크 하프컷 공예품)
PRD_645,AGE_004,30대 (가족 식탁에 활용하기 좋은 히타치규 햄버그 화장상자)
PRD_645,AGE_005,40대 (지역 식재료에 관심 있는 40대용 히타치규 햄버그 화장상자)
PRD_645,AGE_006,50대 (집밥과 곁들이기 좋은 히타치규 햄버그 화장상자)
PRD_645,AGE_003,20대 (현지 맛을 직접 즐기기 좋은 히타치규 햄버그 화장상자)
PRD_646,AGE_004,30대 (가족 식탁에 활용하기 좋은 이바라키소다치 카레 세트)
PRD_646,AGE_005,40대 (지역 식재료에 관심 있는 40대용 이바라키소다치 카레 세트)
PRD_646,AGE_006,50대 (집밥과 곁들이기 좋은 이바라키소다치 카레 세트)
PRD_646,AGE_003,20대 (현지 맛을 직접 즐기기 좋은 이바라키소다치 카레 세트)
PRD_647,AGE_004,30대 (가족 식탁에 활용하기 좋은 다이쇼 카레 유미부타 3종 세트)
PRD_647,AGE_005,40대 (지역 식재료에 관심 있는 40대용 다이쇼 카레 유미부타 3종 세트)
PRD_647,AGE_006,50대 (집밥과 곁들이기 좋은 다이쇼 카레 유미부타 3종 세트)
PRD_647,AGE_003,20대 (현지 맛을 직접 즐기기 좋은 다이쇼 카레 유미부타 3종 세트)
PRD_648,AGE_004,30대 (가족 식탁에 활용하기 좋은 냉동 교자 삼매)
PRD_648,AGE_005,40대 (지역 식재료에 관심 있는 40대용 냉동 교자 삼매)
PRD_648,AGE_006,50대 (집밥과 곁들이기 좋은 냉동 교자 삼매)
PRD_648,AGE_003,20대 (현지 맛을 직접 즐기기 좋은 냉동 교자 삼매)
PRD_649,AGE_002,10대 (부담 없이 즐기는 지복의 커스터드 푸딩 간식)
PRD_649,AGE_003,20대 (가볍게 나눠 먹기 좋은 지복의 커스터드 푸딩)
PRD_649,AGE_004,30대 (커피나 차와 곁들이기 좋은 지복의 커스터드 푸딩)
PRD_649,AGE_007,60대 (부드럽게 즐기기 좋은 지복의 커스터드 푸딩)
PRD_650,AGE_002,10대 (부담 없이 즐기는 후카사쿠 멜론 젤리 9개입 간식)
PRD_650,AGE_003,20대 (가볍게 나눠 먹기 좋은 후카사쿠 멜론 젤리 9개입)
PRD_650,AGE_004,30대 (커피나 차와 곁들이기 좋은 후카사쿠 멜론 젤리 9개입)
PRD_651,AGE_002,10대 (부담 없이 즐기는 골드 푸딩 간식)
PRD_651,AGE_003,20대 (가볍게 나눠 먹기 좋은 골드 푸딩)
PRD_651,AGE_004,30대 (커피나 차와 곁들이기 좋은 골드 푸딩)
PRD_651,AGE_007,60대 (부드럽게 즐기기 좋은 골드 푸딩)
PRD_652,AGE_002,10대 (부담 없이 즐기는 오쿠쿠지 사과 케이크 비교 세트 간식)
PRD_652,AGE_003,20대 (가볍게 나눠 먹기 좋은 오쿠쿠지 사과 케이크 비교 세트)
PRD_652,AGE_004,30대 (커피나 차와 곁들이기 좋은 오쿠쿠지 사과 케이크 비교 세트)
PRD_653,AGE_002,10대 (부담 없이 즐기는 인기 셀렉트 아이스 4종 8개 세트 간식)
PRD_653,AGE_003,20대 (가볍게 나눠 먹기 좋은 인기 셀렉트 아이스 4종 8개 세트)
PRD_653,AGE_004,30대 (커피나 차와 곁들이기 좋은 인기 셀렉트 아이스 4종 8개 세트)
PRD_654,AGE_002,10대 (부담 없이 즐기는 숯불 손구이 센베이 모둠 세트 간식)
PRD_654,AGE_003,20대 (가볍게 나눠 먹기 좋은 숯불 손구이 센베이 모둠 세트)
PRD_654,AGE_004,30대 (커피나 차와 곁들이기 좋은 숯불 손구이 센베이 모둠 세트)
PRD_654,AGE_005,40대 (전통 간식 선물로 무난한 숯불 손구이 센베이 모둠 세트)
PRD_654,AGE_006,50대 (익숙한 단맛을 선호하는 50대용 숯불 손구이 센베이 모둠 세트)
PRD_655,AGE_002,10대 (부담 없이 즐기는 스위트 마론 간식)
PRD_655,AGE_003,20대 (가볍게 나눠 먹기 좋은 스위트 마론)
PRD_655,AGE_004,30대 (커피나 차와 곁들이기 좋은 스위트 마론)
PRD_655,AGE_007,60대 (부드럽게 즐기기 좋은 스위트 마론)
PRD_656,AGE_002,10대 (부담 없이 즐기는 이바라키스 딸기 구미 20봉 간식)
PRD_656,AGE_003,20대 (가볍게 나눠 먹기 좋은 이바라키스 딸기 구미 20봉)
PRD_656,AGE_004,30대 (커피나 차와 곁들이기 좋은 이바라키스 딸기 구미 20봉)
PRD_657,AGE_002,10대 (새로운 맛을 즐기기 좋은 커피 봉봉 5개 세트)
PRD_657,AGE_003,20대 (친구와 나누기 좋은 커피 봉봉 5개 세트 음료)
PRD_657,AGE_004,30대 (가족과 함께 마시기 좋은 커피 봉봉 5개 세트)
PRD_658,AGE_002,10대 (부담 없이 즐기는 고르곤졸라 치즈케이크 간식)
PRD_658,AGE_003,20대 (가볍게 나눠 먹기 좋은 고르곤졸라 치즈케이크)
PRD_658,AGE_004,30대 (커피나 차와 곁들이기 좋은 고르곤졸라 치즈케이크)
PRD_659,AGE_002,10대 (부담 없이 즐기는 고구마 치즈케이크와 스위트포테이토 모둠 간식)
PRD_659,AGE_003,20대 (가볍게 나눠 먹기 좋은 고구마 치즈케이크와 스위트포테이토 모둠)
PRD_659,AGE_004,30대 (커피나 차와 곁들이기 좋은 고구마 치즈케이크와 스위트포테이토 모둠)
PRD_660,AGE_004,30대 (차 풍미를 부담 없이 즐기는 30대용 차 피낭시에와 멜론 피낭시에)
PRD_660,AGE_002,10대 (부담 없이 즐기는 차 피낭시에와 멜론 피낭시에 간식)
PRD_660,AGE_005,40대 (티타임 선물로 좋은 차 피낭시에와 멜론 피낭시에)
PRD_660,AGE_003,20대 (가볍게 나눠 먹기 좋은 차 피낭시에와 멜론 피낭시에)
PRD_660,AGE_006,50대 (차를 즐기는 50대에게 맞는 차 피낭시에와 멜론 피낭시에)
PRD_661,AGE_003,20대 (현지 주류를 경험하려는 20대에게 맞는 사와노후지 페일에일 6병)
PRD_661,AGE_004,30대 (취향을 나누기 좋은 사와노후지 페일에일 6병 술 선물)
PRD_661,AGE_005,40대 (격식 있게 고르기 좋은 사와노후지 페일에일 6병 주류)
PRD_661,AGE_006,50대 (천천히 즐기기 좋은 사와노후지 페일에일 6병)
PRD_662,AGE_003,20대 (현지 주류를 경험하려는 20대에게 맞는 마쓰자카리 히타치해변공원 라벨 세트)
PRD_662,AGE_004,30대 (취향을 나누기 좋은 마쓰자카리 히타치해변공원 라벨 세트 술 선물)
