product_code,target_code,note
PRD_588,TGT_004,가족 (함께 나눠 먹기 좋은 사구 푸딩 6개 세트 간식)
PRD_588,TGT_005,직장동료 (개별 포장으로 나눠 주기 쉬운 사구 푸딩 6개 세트)
PRD_588,TGT_003,친구 (가볍게 건네기 좋은 사구 푸딩 6개 세트)
PRD_588,TGT_008,자신 (여행 중 직접 맛보기 좋은 사구 푸딩 6개 세트)
PRD_589,TGT_003,친구 (여행지 분위기를 전하기 좋은 사구의 풍문 미니)
PRD_589,TGT_004,가족 (함께 나눠 먹기 좋은 사구의 풍문 미니 간식)
PRD_589,TGT_008,자신 (개인 소장용으로 좋은 사구의 풍문 미니)
PRD_590,TGT_004,가족 (함께 나눠 먹기 좋은 후루사토 7개입 간식)
PRD_590,TGT_005,직장동료 (개별 포장으로 나눠 주기 쉬운 후루사토 7개입)
PRD_590,TGT_003,친구 (가볍게 건네기 좋은 후루사토 7개입)
PRD_590,TGT_008,자신 (여행 중 직접 맛보기 좋은 후루사토 7개입)
PRD_591,TGT_004,가족 (함께 나눠 먹기 좋은 구운 게 센베이 27매입 간식)
PRD_591,TGT_005,직장동료 (개별 포장으로 나눠 주기 쉬운 구운 게 센베이 27매입)
PRD_591,TGT_003,친구 (가볍게 건네기 좋은 구운 게 센베이 27매입)
PRD_591,TGT_008,자신 (여행 중 직접 맛보기 좋은 구운 게 센베이 27매입)
PRD_592,TGT_004,가족 (함께 나눠 먹기 좋은 돗토리 사구를 한입에 간식)
PRD_592,TGT_005,직장동료 (개별 포장으로 나눠 주기 쉬운 돗토리 사구를 한입에)
PRD_592,TGT_003,친구 (가볍게 건네기 좋은 돗토리 사구를 한입에)
PRD_592,TGT_008,자신 (여행 중 직접 맛보기 좋은 돗토리 사구를 한입에)
PRD_593,TGT_004,가족 (함께 나눠 먹기 좋은 이십세기 8매입 간식)
PRD_593,TGT_005,직장동료 (개별 포장으로 나눠 주기 쉬운 이십세기 8매입)
PRD_593,TGT_003,친구 (가볍게 건네기 좋은 이십세기 8매입)
PRD_593,TGT_008,자신 (여행 중 직접 맛보기 좋은 이십세기 8매입)
PRD_594,TGT_004,가족 (함께 나눠 먹기 좋은 돗토리 브랜 케이크 하프 간식)
PRD_594,TGT_003,친구 (가볍게 건네기 좋은 돗토리 브랜 케이크 하프)
PRD_594,TGT_008,자신 (여행 중 직접 맛보기 좋은 돗토리 브랜 케이크 하프)
PRD_595,TGT_004,가족 (함께 나눠 먹기 좋은 토토푸딩 네 개 세트 간식)
PRD_595,TGT_005,직장동료 (개별 포장으로 나눠 주기 쉬운 토토푸딩 네 개 세트)
PRD_595,TGT_003,친구 (가볍게 건네기 좋은 토토푸딩 네 개 세트)
PRD_595,TGT_008,자신 (여행 중 직접 맛보기 좋은 토토푸딩 네 개 세트)
PRD_596,TGT_003,친구 (함께 맛보기 좋은 이나바즈루 고리키 사케카스 구즈모치)
PRD_596,TGT_006,상사/은사 (격식 있는 이나바즈루 고리키 사케카스 구즈모치 주류 선물)
PRD_596,TGT_001,부모님 (천천히 즐기기 좋은 이나바즈루 고리키 사케카스 구즈모치)
PRD_596,TGT_008,자신 (여행지 술을 직접 경험하는 이나바즈루 고리키 사케카스 구즈모치)
PRD_597,TGT_003,친구 (여행지 분위기를 전하기 좋은 돗토리산 생강 파우더 15g)
PRD_597,TGT_008,자신 (개인 소장용으로 좋은 돗토리산 생강 파우더 15g)
PRD_597,TGT_004,가족 (가족과 공유하기 좋은 돗토리산 생강 파우더 15g)
PRD_598,TGT_006,상사/은사 (장인성이 느껴지는 사이카엔 특급 신칸센 배 시럽)
PRD_598,TGT_004,가족 (식탁에서 함께 먹기 좋은 사이카엔 특급 신칸센 배 시럽)
PRD_598,TGT_001,부모님 (정성 있는 사이카엔 특급 신칸센 배 시럽 전통 공예)
PRD_598,TGT_008,자신 (여행의 기억을 남기는 사이카엔 특급 신칸센 배 시럽)
PRD_598,TGT_003,친구 (함께 맛보기 좋은 사이카엔 특급 신칸센 배 시럽)
PRD_599,TGT_004,가족 (함께 나눠 먹기 좋은 돗토리산 목이버섯 조림 3봉 세트 간식)
PRD_599,TGT_005,직장동료 (개별 포장으로 나눠 주기 쉬운 돗토리산 목이버섯 조림 3봉 세트)
PRD_599,TGT_003,친구 (가볍게 건네기 좋은 돗토리산 목이버섯 조림 3봉 세트)
PRD_599,TGT_007,어린이 (아이들도 좋아하기 쉬운 돗토리산 목이버섯 조림 3봉 세트 단맛)
PRD_599,TGT_008,자신 (여행 중 직접 맛보기 좋은 돗토리산 목이버섯 조림 3봉 세트)
PRD_600,TGT_004,가족 (식탁에서 함께 먹기 좋은 특제 다나카 미소)
PRD_600,TGT_001,부모님 (집밥에 곁들이기 좋은 특제 다나카 미소)
PRD_600,TGT_003,친구 (함께 맛보기 좋은 특제 다나카 미소)
PRD_600,TGT_008,자신 (현지 맛을 집에서 재현하는 특제 다나카 미소)
PRD_601,TGT_008,자신 (여행 기념으로 직접 간직하기 좋은 돗토리 커리 수프)
PRD_601,TGT_004,가족 (가족과 공유하기 좋은 돗토리 커리 수프)
PRD_601,TGT_003,친구 (가볍게 소개하기 좋은 돗토리 커리 수프)
PRD_602,TGT_008,자신 (여행 기념으로 직접 간직하기 좋은 돗토리 커리 필라프)
PRD_602,TGT_004,가족 (가족과 공유하기 좋은 돗토리 커리 필라프)
PRD_602,TGT_003,친구 (가볍게 소개하기 좋은 돗토리 커리 필라프)
PRD_603,TGT_004,가족 (함께 나눠 먹기 좋은 후쿠다양봉장 렌게 벌꿀 90g 간식)
PRD_603,TGT_003,친구 (가볍게 건네기 좋은 후쿠다양봉장 렌게 벌꿀 90g)
PRD_603,TGT_001,부모님 (집밥에 곁들이기 좋은 후쿠다양봉장 렌게 벌꿀 90g)
PRD_603,TGT_008,자신 (여행 중 직접 맛보기 좋은 후쿠다양봉장 렌게 벌꿀 90g)
PRD_604,TGT_004,가족 (식탁에서 함께 먹기 좋은 이나사 사시미 간장)
PRD_604,TGT_001,부모님 (집밥에 곁들이기 좋은 이나사 사시미 간장)
PRD_604,TGT_003,친구 (함께 맛보기 좋은 이나사 사시미 간장)
PRD_604,TGT_008,자신 (현지 맛을 집에서 재현하는 이나사 사시미 간장)
PRD_605,TGT_004,가족 (함께 나눠 먹기 좋은 돗토리 락교 단식초절임 200g 간식)
PRD_605,TGT_003,친구 (가볍게 건네기 좋은 돗토리 락교 단식초절임 200g)
PRD_605,TGT_001,부모님 (집밥에 곁들이기 좋은 돗토리 락교 단식초절임 200g)
PRD_605,TGT_007,어린이 (아이들도 좋아하기 쉬운 돗토리 락교 단식초절임 200g 단맛)
PRD_605,TGT_008,자신 (여행 중 직접 맛보기 좋은 돗토리 락교 단식초절임 200g)
PRD_606,TGT_008,자신 (여행 기념으로 직접 간직하기 좋은 완숙 흑락교 병조림 70g)
PRD_606,TGT_004,가족 (가족과 공유하기 좋은 완숙 흑락교 병조림 70g)
PRD_606,TGT_003,친구 (가볍게 소개하기 좋은 완숙 흑락교 병조림 70g)
PRD_607,TGT_004,가족 (식탁에서 함께 먹기 좋은 핑크 간장 하나키후진 로즈 50ml)
PRD_607,TGT_001,부모님 (집밥에 곁들이기 좋은 핑크 간장 하나키후진 로즈 50ml)
PRD_607,TGT_003,친구 (함께 맛보기 좋은 핑크 간장 하나키후진 로즈 50ml)
PRD_607,TGT_008,자신 (현지 맛을 집에서 재현하는 핑크 간장 하나키후진 로즈 50ml)
PRD_608,TGT_004,가족 (식탁에서 함께 먹기 좋은 핑크 카레 하나키후진)
PRD_608,TGT_001,부모님 (집밥에 곁들이기 좋은 핑크 카레 하나키후진)
PRD_608,TGT_003,친구 (함께 맛보기 좋은 핑크 카레 하나키후진)
PRD_608,TGT_008,자신 (현지 맛을 집에서 재현하는 핑크 카레 하나키후진)
PRD_609,TGT_004,가족 (식탁에서 함께 먹기 좋은 알배기 게 갑라모리)
PRD_609,TGT_001,부모님 (집밥에 곁들이기 좋은 알배기 게 갑라모리)
PRD_609,TGT_003,친구 (함께 맛보기 좋은 알배기 게 갑라모리)
PRD_609,TGT_008,자신 (현지 맛을 집에서 재현하는 알배기 게 갑라모리)
PRD_610,TGT_004,가족 (식탁에서 함께 먹기 좋은 특별재배 락교 단식초절임 6봉)
PRD_610,TGT_001,부모님 (집밥에 곁들이기 좋은 특별재배 락교 단식초절임 6봉)
PRD_610,TGT_005,직장동료 (사무실에서 나누기 쉬운 특별재배 락교 단식초절임 6봉)
PRD_610,TGT_003,친구 (함께 맛보기 좋은 특별재배 락교 단식초절임 6봉)
PRD_610,TGT_008,자신 (현지 맛을 집에서 재현하는 특별재배 락교 단식초절임 6봉)
PRD_611,TGT_004,가족 (식탁에서 함께 먹기 좋은 무첨가 천일건조 생선 3종 13매 세트)
PRD_611,TGT_001,부모님 (집밥에 곁들이기 좋은 무첨가 천일건조 생선 3종 13매 세트)
PRD_611,TGT_003,친구 (함께 맛보기 좋은 무첨가 천일건조 생선 3종 13매 세트)
PRD_611,TGT_008,자신 (현지 맛을 집에서 재현하는 무첨가 천일건조 생선 3종 13매 세트)
PRD_612,TGT_006,상사/은사 (장인성이 느껴지는 노도구로 포함 건어물 5종 18매 세트)
PRD_612,TGT_004,가족 (식탁에서 함께 먹기 좋은 노도구로 포함 건어물 5종 18매 세트)
PRD_612,TGT_001,부모님 (정성 있는 노도구로 포함 건어물 5종 18매 세트 전통 공예)
PRD_612,TGT_008,자신 (여행의 기억을 남기는 노도구로 포함 건어물 5종 18매 세트)
PRD_612,TGT_003,친구 (함께 맛보기 좋은 노도구로 포함 건어물 5종 18매 세트)
PRD_613,TGT_004,가족 (가족과 함께 마시기 좋은 말차 과자 시쿤)
PRD_613,TGT_001,부모님 (부담 없이 즐기기 좋은 말차 과자 시쿤 음료)
PRD_613,TGT_003,친구 (가볍게 건네기 좋은 말차 과자 시쿤)
PRD_613,TGT_008,자신 (여행지 풍미를 즐기는 말차 과자 시쿤)
PRD_614,TGT_004,가족 (함께 나눠 먹기 좋은 아즈마야 푸딩 여섯 개 세트 간식)
PRD_614,TGT_005,직장동료 (개별 포장으로 나눠 주기 쉬운 아즈마야 푸딩 여섯 개 세트)
PRD_614,TGT_003,친구 (가볍게 건네기 좋은 아즈마야 푸딩 여섯 개 세트)
PRD_614,TGT_008,자신 (여행 중 직접 맛보기 좋은 아즈마야 푸딩 여섯 개 세트)
PRD_615,TGT_004,가족 (함께 나눠 먹기 좋은 활 모사에비 간식)
PRD_615,TGT_003,친구 (가볍게 건네기 좋은 활 모사에비)
PRD_615,TGT_007,어린이 (아이들도 좋아하기 쉬운 활 모사에비 단맛)
PRD_615,TGT_008,자신 (여행 중 직접 맛보기 좋은 활 모사에비)
PRD_616,TGT_004,가족 (식탁에서 함께 먹기 좋은 천연 이와가키 세트)
PRD_616,TGT_001,부모님 (집밥에 곁들이기 좋은 천연 이와가키 세트)
PRD_616,TGT_003,친구 (함께 맛보기 좋은 천연 이와가키 세트)
PRD_616,TGT_008,자신 (현지 맛을 집에서 재현하는 천연 이와가키 세트)
PRD_617,TGT_004,가족 (식탁에서 함께 먹기 좋은 천연 이와가키 나츠키 특대)
PRD_617,TGT_001,부모님 (집밥에 곁들이기 좋은 천연 이와가키 나츠키 특대)
PRD_617,TGT_003,친구 (함께 맛보기 좋은 천연 이와가키 나츠키 특대)
PRD_617,TGT_008,자신 (현지 맛을 집에서 재현하는 천연 이와가키 나츠키 특대)
PRD_618,TGT_005,직장동료 (사무실에서 나누기 쉬운 두부치쿠와와 도미치쿠와 8본 세트)
PRD_618,TGT_004,가족 (가족과 공유하기 좋은 두부치쿠와와 도미치쿠와 8본 세트)
PRD_618,TGT_003,친구 (가볍게 소개하기 좋은 두부치쿠와와 도미치쿠와 8본 세트)
PRD_619,TGT_004,가족 (식탁에서 함께 먹기 좋은 하룻밤건조 참가자미 대형상자)
PRD_619,TGT_001,부모님 (집밥에 곁들이기 좋은 하룻밤건조 참가자미 대형상자)
PRD_619,TGT_003,친구 (함께 맛보기 좋은 하룻밤건조 참가자미 대형상자)
PRD_619,TGT_008,자신 (현지 맛을 집에서 재현하는 하룻밤건조 참가자미 대형상자)
PRD_620,TGT_004,가족 (식탁에서 함께 먹기 좋은 신물 호타루이카 오키즈케)
PRD_620,TGT_001,부모님 (집밥에 곁들이기 좋은 신물 호타루이카 오키즈케)
PRD_620,TGT_003,친구 (함께 맛보기 좋은 신물 호타루이카 오키즈케)
PRD_620,TGT_008,자신 (현지 맛을 집에서 재현하는 신물 호타루이카 오키즈케)
PRD_621,TGT_004,가족 (식탁에서 함께 먹기 좋은 야마요네 붉은 해삼 폰즈절임 냉동 2팩)
PRD_621,TGT_001,부모님 (집밥에 곁들이기 좋은 야마요네 붉은 해삼 폰즈절임 냉동 2팩)
PRD_621,TGT_003,친구 (함께 맛보기 좋은 야마요네 붉은 해삼 폰즈절임 냉동 2팩)
PRD_621,TGT_008,자신 (현지 맛을 집에서 재현하는 야마요네 붉은 해삼 폰즈절임 냉동 2팩)
PRD_622,TGT_006,상사/은사 (장인성이 느껴지는 희소 흑산호 네쓰케 스트랩)
PRD_622,TGT_003,친구 (여행지 분위기를 전하기 좋은 희소 흑산호 네쓰케 스트랩)
PRD_622,TGT_001,부모님 (정성 있는 희소 흑산호 네쓰케 스트랩 전통 공예)
PRD_622,TGT_008,자신 (여행의 기억을 남기는 희소 흑산호 네쓰케 스트랩)
PRD_622,TGT_002,연인 (디자인이 돋보이는 희소 흑산호 네쓰케 스트랩)
PRD_623,TGT_006,상사/은사 (장인성이 느껴지는 희소 흑산호 넥타이핀)
PRD_623,TGT_001,부모님 (정성 있는 희소 흑산호 넥타이핀 전통 공예)
PRD_623,TGT_008,자신 (여행의 기억을 남기는 희소 흑산호 넥타이핀)
PRD_623,TGT_002,연인 (디자인이 돋보이는 희소 흑산호 넥타이핀)
PRD_624,TGT_003,친구 (함께 맛보기 좋은 주조미 고리키 폰센베이 스무 봉 세트)
PRD_624,TGT_006,상사/은사 (격식 있는 주조미 고리키 폰센베이 스무 봉 세트 주류 선물)
PRD_624,TGT_001,부모님 (천천히 즐기기 좋은 주조미 고리키 폰센베이 스무 봉 세트)
PRD_624,TGT_008,자신 (여행지 술을 직접 경험하는 주조미 고리키 폰센베이 스무 봉 세트)
PRD_625,TGT_006,상사/은사 (장인성이 느껴지는 이나바의 방울)
PRD_625,TGT_003,친구 (여행지 분위기를 전하기 좋은 이나바의 방울)
PRD_625,TGT_001,부모님 (정성 있는 이나바의 방울 전통 공예)
PRD_625,TGT_008,자신 (여행의 기억을 남기는 이나바의 방울)
PRD_626,TGT_006,상사/은사 (장인성이 느껴지는 빙글빙글 샨샨 우산 메시지 카드)
PRD_626,TGT_003,친구 (여행지 분위기를 전하기 좋은 빙글빙글 샨샨 우산 메시지 카드)
PRD_626,TGT_001,부모님 (정성 있는 빙글빙글 샨샨 우산 메시지 카드 전통 공예)
PRD_626,TGT_008,자신 (여행의 기억을 남기는 빙글빙글 샨샨 우산 메시지 카드)
PRD_627,TGT_003,친구 (여행지 분위기를 전하기 좋은 돗토리 물고기 손수건 2매 세트)
PRD_627,TGT_008,자신 (개인 소장용으로 좋은 돗토리 물고기 손수건 2매 세트)
PRD_627,TGT_004,가족 (일상에서 활용하기 좋은 돗토리 물고기 손수건 2매 세트)
PRD_628,TGT_006,상사/은사 (장인성이 느껴지는 이나바노스즈 세 개 세트)
PRD_628,TGT_001,부모님 (정성 있는 이나바노스즈 세 개 세트 전통 공예)
PRD_628,TGT_008,자신 (여행의 기억을 남기는 이나바노스즈 세 개 세트)
PRD_629,TGT_005,직장동료 (사무실에서 나누기 쉬운 오지 아시부쿠로 기프트 비교 세트)
PRD_629,TGT_004,가족 (가족과 공유하기 좋은 오지 아시부쿠로 기프트 비교 세트)
PRD_629,TGT_003,친구 (가볍게 소개하기 좋은 오지 아시부쿠로 기프트 비교 세트)
PRD_630,TGT_006,상사/은사 (장인성이 느껴지는 배나무 단면 코스터 돗토리 명소 디자인)
PRD_630,TGT_003,친구 (여행지 분위기를 전하기 좋은 배나무 단면 코스터 돗토리 명소 디자인)
PRD_630,TGT_001,부모님 (정성 있는 배나무 단면 코스터 돗토리 명소 디자인 전통 공예)
PRD_630,TGT_008,자신 (여행의 기억을 남기는 배나무 단면 코스터 돗토리 명소 디자인)
PRD_630,TGT_004,가족 (집에서 쓰기 좋은 배나무 단면 코스터 돗토리 명소 디자인)
PRD_631,TGT_006,상사/은사 (장인성이 느껴지는 배나무 십이지 문자 스트랩)
PRD_631,TGT_003,친구 (여행지 분위기를 전하기 좋은 배나무 십이지 문자 스트랩)
PRD_631,TGT_001,부모님 (정성 있는 배나무 십이지 문자 스트랩 전통 공예)
PRD_631,TGT_008,자신 (여행의 기억을 남기는 배나무 십이지 문자 스트랩)
PRD_631,TGT_002,연인 (디자인이 돋보이는 배나무 십이지 문자 스트랩)
PRD_632,TGT_006,상사/은사 (장인성이 느껴지는 구로게와규 특선 윗어깨살)
PRD_632,TGT_001,부모님 (정성 있는 구로게와규 특선 윗어깨살 전통 공예)
PRD_632,TGT_008,자신 (여행의 기억을 남기는 구로게와규 특선 윗어깨살)
PRD_633,TGT_004,가족 (가족과 함께 마시기 좋은 호지차 과자 시세이)
PRD_633,TGT_001,부모님 (부담 없이 즐기기 좋은 호지차 과자 시세이 음료)
PRD_633,TGT_003,친구 (가볍게 건네기 좋은 호지차 과자 시세이)
PRD_633,TGT_008,자신 (여행지 풍미를 즐기는 호지차 과자 시세이)
PRD_633,TGT_005,직장동료 (여럿이 나누기 쉬운 호지차 과자 시세이 구성)
PRD_634,TGT_004,가족 (함께 나눠 먹기 좋은 대복떡 9종 모둠 간식)
PRD_634,TGT_005,직장동료 (개별 포장으로 나눠 주기 쉬운 대복떡 9종 모둠)
PRD_634,TGT_003,친구 (가볍게 건네기 좋은 대복떡 9종 모둠)
PRD_634,TGT_008,자신 (여행 중 직접 맛보기 좋은 대복떡 9종 모둠)
PRD_635,TGT_004,가족 (함께 나눠 먹기 좋은 샌드라도라야키 팥과 팥버터 간식)
PRD_635,TGT_005,직장동료 (개별 포장으로 나눠 주기 쉬운 샌드라도라야키 팥과 팥버터)
PRD_635,TGT_003,친구 (가볍게 건네기 좋은 샌드라도라야키 팥과 팥버터)
PRD_635,TGT_007,어린이 (아이들도 좋아하기 쉬운 샌드라도라야키 팥과 팥버터 단맛)
PRD_635,TGT_008,자신 (여행 중 직접 맛보기 좋은 샌드라도라야키 팥과 팥버터)
PRD_636,TGT_001,부모님 (건강을 생각해 고르기 좋은 소보로 낫토)
PRD_636,TGT_004,가족 (가족 식탁에 두기 좋은 소보로 낫토)
PRD_636,TGT_005,직장동료 (사무실에서 나누기 쉬운 소보로 낫토)
PRD_636,TGT_008,자신 (평소 챙겨 먹기 좋은 소보로 낫토)
